original_csv_line,subject_id,constant_fit_mean,ridge_1,ridge_100,knn_5,knn_25,hist_gradient_boosting
5746,42,0.073761397849462895,0.082582121020138288,0.064198327481157946,1.0440000000000005,1.8318800000000017,2.7982754011226376
5747,42,0.49676139784946471,3.2094658368400246,3.5299742813041881,6.7406000000000041,4.8209599999999995,4.9944351313736739
5748,42,0.9937613978494646,7.9684686293087843,5.9736768574052483,7.0812000000000026,2.1852720000000012,1.0921294462104285
5749,42,1.4857613978494655,2.8047653506174051,2.6676768654441574,3.1235999999999962,1.0669119999999985,2.0004104284203912
5750,42,1.9747613978494627,1.607564645748397,1.7563578651947331,8.2631999999999977,7.0808399999999985,5.6182818938952934
5751,42,2.4687613978494625,2.6803817427085264,2.8518859816222708,0.32702000000000098,0.75728399999999851,3.1326816995097246
5752,42,3.2567613978494627,1.9939338042496608,2.1464586226906199,3.6120599999999996,4.510904,6.3011543443308184
5753,42,2.9557613978494643,7.0794020873798793,6.7903674219038344,8.8172000000000033,6.6038800000000002,7.9096863071733203
5754,42,2.3547613978494653,0.20563507337626774,0.046926712748906141,0.78260000000000218,1.3730039999999981,0.59646528858041137
5755,42,1.9037613978494647,1.4253366104137548,1.3575988215071924,5.5056999999999974,1.158532000000001,2.6592972555620342
5756,42,1.4487613978494629,5.9024876466251186,6.842220843993104,2.5097999999999985,5.4801600000000015,9.1485960016918852
5757,42,1.0047613978494638,0.021635236845657602,0.21254064662193173,0.60780000000000101,1.958400000000001,2.7446640750470941
5758,42,0.54476139784946298,0.73414208511087509,0.90328148743099135,1.8668000000000013,5.3401999999999958,4.0690255856432458
5759,42,0.10176139784946514,1.9363130031871485,1.1251711994205778,2.1647999999999996,3.7134319999999974,3.3898426562820063
5760,42,0.35723860215053449,0.15762305963698964,0.084506150190737372,2.1948000000000008,0.88408000000000087,3.5329423973041223
5761,42,0.80923860215053622,2.8795240109247722,2.2492940578807321,0.4117999999999995,0.27779999999999916,1.2678993175311284
5762,42,1.2602386021505367,0.8230432252318991,1.0640069008610311,2.8138000000000005,1.4893159999999988,1.0246028088428254
5763,42,2.1652386021505343,2.6281878342646294,2.8616458148650388,1.1573999999999991,0.99675999999999476,5.4449652023508364
5764,42,2.6162386021505348,2.3025358958779698,2.4040019753122053,4.9935999999999972,2.4634399999999985,4.278311766368553
5765,42,2.9802386021505356,0.66016798882263572,0.5482371306784799,0.036000000000001364,1.7383200000000016,0.34939133811706569
5766,42,2.4702386021505376,3.4292370814748807,3.0390032069583945,3.8402000000000029,3.9834120000000013,8.3514956918369698
5767,42,2.0472386021505358,4.3969126245719217,4.150712411226511,7.8965600000000009,5.1179680000000012,4.3309837104815401
